unique_id,date,dish,cuisine,type,rating,price,cooking_cost
135246862676032,2022-10-22,Chicken Soup,Soups,Appetizer,3,75,47.65
135246862676080,2022-06-05,Chicken Soup,Soups,Appetizer,3,67,52.46
135246862676128,2022-03-29,Hot & Sour Soup,Soups,Appetizer,1,82,41.28
135246862676176,2022-02-24,Spaghetti Bolognese,ItalianDish,MainCourse,2,75,42.46
135246862676224,2022-05-30,Hot & Sour Soup,Soups,Appetizer,1,76,52.86
135246862676272,2022-02-11,Spaghetti Bolognese,ItalianDish,MainCourse,2,89,49.63
135246862676320,2022-02-09,Chicken Soup,Soups,Appetizer,3,86,41.42
135246862676368,2022-02-01,Tiramisu,ItalianDish,MainCourse,3,,
135246862676416,,Spaghetti Bolognese,ItalianDish,MainCourse,2,,
135246862676464,2022-04-20,Spaghetti Bolognese,ItalianDish,MainCourse,2,74,51.38
135246862676512,2022-03-11,Spaghetti Bolognese,ItalianDish,MainCourse,3,87,58.64
135246862676560,2022-01-10,Hot & Sour Soup,Soups,Appetizer,1,74,52.44
135246862676608,2022-07-03,Spaghetti Bolognese,ItalianDish,MainCourse,2,76,49.04
135246862676656,2022-05-06,Hot & Sour Soup,Soups,Appetizer,2,68,47.81
135246862676704,2022-06-05,Chicken Soup,Soups,Appetizer,3,77,45.72
135246862676752,2022-08-07,Margherita Pizza,ItalianDish,MainCourse,3,97,50.13
135246862676800,2022-01-29,Margherita Pizza,ItalianDish,MainCourse,1,77,59.0
135246862676848,2022-03-23,Spaghetti Bolognese,ItalianDish,MainCourse,2,86,50.76
135246862676896,2022-03-13,Spaghetti Bolognese,ItalianDish,MainCourse,2,70,49.82
135246862676944,2022-03-01,Spaghetti Bolognese,ItalianDish,MainCourse,2,90,50.69
135246862676992,2022-01-16,Margherita Pizza,ItalianDish,MainCourse,2,65,55.05
135246862677040,2022-07-07,Enchiladas,MexicanDish,MainCourse,2,87,56.27
135246862677088,2022-03-04,Spaghetti Bolognese,ItalianDish,MainCourse,3,93,43.18
135246862677136,2022-09-03,Chicken Soup,Soups,Appetizer,2,68,51.22
135246862677184,2022-03-18,Margherita Pizza,ItalianDish,MainCourse,1,69,48.8
135246862677232,,Chicken Soup,Soups,Appetizer,2,66,45.67
135246862677280,2022-05-30,Chicken Soup,Soups,Appetizer,1,89,51.08
135246862677328,2022-07-30,Margherita Pizza,ItalianDish,MainCourse,2,67,51.72
135246862677376,2022-03-04,Margherita Pizza,ItalianDish,MainCourse,1,82,51.15
135246862677424,2022-03-09,Spaghetti Bolognese,ItalianDish,MainCourse,2,81,52.06
135246862677472,2022-03-10,Tacos,MexicanDish,MainCourse,2,,
135246862677520,2022-02-13,Margherita Pizza,ItalianDish,MainCourse,2,65,41.93
135246862677568,2022-08-10,Hot & Sour Soup,Soups,Appetizer,3,86,40.88
135246862677616,2022-10-07,Margherita Pizza,ItalianDish,MainCourse,2,81,56.97
135246862677664,2022-06-07,Hot & Sour Soup,Soups,Appetizer,2,69,46.72
135246862677712,2022-02-17,Chicken Soup,Soups,Appetizer,2,68,52.19
135246862677760,2022-02-06,Chicken Soup,Soups,Appetizer,3,70,55.57
135246862677808,2022-05-11,Spaghetti Bolognese,ItalianDish,MainCourse,2,,
135246862677856,2022-04-16,Spaghetti Bolognese,ItalianDish,MainCourse,3,65,51.79
135246862677904,2022-10-24,Spaghetti Bolognese,ItalianDish,MainCourse,2,75,55.39
135246862677952,2022-05-17,Chicken Soup,Soups,Appetizer,1,88,47.68
135246862678000,2022-03-28,Tomato Soup,Soups,Appetizer,3,91,52.17
135246862678048,2022-01-04,Spaghetti Bolognese,ItalianDish,MainCourse,1,,
135246862678096,2022-07-23,Chicken Soup,Soups,Appetizer,1,,
135246862678144,2022-02-01,Tomato Soup,Soups,Appetizer,2,80,53.95
135246862678192,2022-05-26,Spaghetti Bolognese,ItalianDish,MainCourse,2,,
135246862678240,2022-05-08,Chicken Soup,Soups,Appetizer,2,72,46.3
135246862678288,2022-01-07,Hot & Sour Soup,Soups,Appetizer,2,66,53.35
135246862678336,2022-03-03,Margherita Pizza,ItalianDish,MainCourse,1,88,57.1
135246862678384,2022-07-07,Chicken Soup,Soups,Appetizer,,79,54.6
135246862678432,2022-03-14,Spaghetti Bolognese,ItalianDish,MainCourse,1,63,51.25
135246862678480,2022-02-22,Spaghetti Bolognese,ItalianDish,MainCourse,2,89,54.49
135246862678528,2022-01-26,Margherita Pizza,ItalianDish,MainCourse,2,78,50.39
135246862678576,2022-01-09,Hot & Sour Soup,Soups,Appetizer,3,92,43.32
135246862678624,,Hot & Sour Soup,Soups,Appetizer,2,93,52.83
135246862678672,2022-06-01,Spaghetti Bolognese,ItalianDish,MainCourse,4,67,52.21
135246862678720,2022-04-05,Chicken Soup,Soups,Appetizer,1,84,42.56
135246862678768,2022-03-05,Tiramisu,ItalianDish,MainCourse,3,75,55.81
135246862678816,,Chicken Soup,Soups,Appetizer,3,72,49.52
135246862678864,2022-01-28,Margherita Pizza,ItalianDish,MainCourse,1,,
135246862678912,2022-01-05,Spaghetti Bolognese,ItalianDish,MainCourse,1,80,49.63
135246862678960,2022-01-10,Hot & Sour Soup,Soups,Appetizer,2,74,45.47
135246862679008,2022-05-20,Margherita Pizza,ItalianDish,MainCourse,2,63,55.46
135246862679056,2022-10-12,Chicken Soup,Soups,Appetizer,3,72,53.87
135246862679104,2022-06-03,Chicken Soup,Soups,Appetizer,2,77,51.1
135246862679152,2022-02-19,Chicken Soup,Soups,Appetizer,3,77,51.03
135246862679200,2022-06-04,Hot & Sour Soup,Soups,Appetizer,2,93,49.48
135246862679248,2022-03-11,Chicken Soup,Soups,Appetizer,2,89,46.79
135246862679296,2022-01-15,Margherita Pizza,ItalianDish,MainCourse,2,78,47.47
135246862679344,2022-04-09,Chicken Soup,Soups,Appetizer,1,80,57.9
135246862679392,2022-02-20,Margherita Pizza,ItalianDish,MainCourse,2,73,48.64
135246862679440,2022-05-01,Margherita Pizza,ItalianDish,MainCourse,3,78,46.03
135246862679488,2022-02-04,Hot & Sour Soup,Soups,Appetizer,1,72,52.84
135246862679536,2022-05-21,Spaghetti Bolognese,ItalianDish,MainCourse,2,68,48.88
135246862679584,2022-01-25,Tiramisu,ItalianDish,MainCourse,2,95,49.44
135246862679632,2022-04-14,Margherita Pizza,ItalianDish,MainCourse,3,91,52.88
135246862679680,2022-02-19,Chicken Soup,Soups,Appetizer,3,63,50.33
135246862679728,2022-03-10,Chicken Soup,Soups,Appetizer,1,75,49.56
135246862679824,2022-05-03,Spaghetti Bolognese,ItalianDish,MainCourse,1,71,41.86
135246862679872,2022-02-09,Spaghetti Bolognese,ItalianDish,MainCourse,2,73,43.09
135246862679920,2022-05-24,Tomato Soup,Soups,Appetizer,2,85,44.01
135246862680016,2022-01-27,Margherita Pizza,ItalianDish,MainCourse,1,84,42.47
135246884864688,2022-01-23,Chicken Soup,Soups,Appetizer,1,67,45.37
135246884865600,2022-03-19,Hot & Sour Soup,Soups,Appetizer,2,85,56.79
135246884865888,2022-02-27,Margherita Pizza,ItalianDish,MainCourse,2,63,50.49
135246884865840,2022-07-27,Spaghetti Bolognese,ItalianDish,MainCourse,3,87,47.3
135246884865984,2022-01-27,Hot & Sour Soup,Soups,Appetizer,4,81,48.54
135246884866080,2022-07-14,Chicken Soup,Soups,Appetizer,2,,
135246884866128,2022-02-17,Spaghetti Bolognese,ItalianDish,MainCourse,2,81,54.16
135246884865120,2022-05-23,Chicken Soup,Soups,Appetizer,1,87,43.26
135246884865552,2022-01-06,Margherita Pizza,ItalianDish,MainCourse,2,78,57.28
135246884865504,2022-01-26,Margherita Pizza,ItalianDish,MainCourse,2,80,46.02
135246884864064,2022-01-13,Chicken Soup,Soups,Appetizer,2,67,51.97
135246884864784,2022-02-08,Spaghetti Bolognese,ItalianDish,MainCourse,2,95,45.91
135246884866176,2022-02-25,Margherita Pizza,ItalianDish,MainCourse,2,75,48.59
135246884864736,2022-04-05,Spaghetti Bolognese,ItalianDish,MainCourse,2,76,51.85
135246884865216,2022-01-14,Spaghetti Bolognese,ItalianDish,MainCourse,2,80,47.19
135246884864928,2022-01-30,Chicken Soup,Soups,Appetizer,1,,
135246884864592,,Margherita Pizza,ItalianDish,MainCourse,2,86,42.01
135246884864304,2022-01-22,Chicken Soup,Soups,Appetizer,1,,
135246884864400,2022-03-26,Hot & Sour Soup,Soups,Appetizer,3,93,51.29
135246884864448,2022-01-23,Hot & Sour Soup,Soups,Appetizer,3,86,55.68
135246884864496,2022-02-09,Spaghetti Bolognese,ItalianDish,MainCourse,2,70,52.27
135246884864544,2022-02-20,Spaghetti Bolognese,ItalianDish,MainCourse,2,74,53.05
135246884864256,2022-01-10,Chicken Soup,Soups,Appetizer,4,96,43.87
135246884864352,2022-06-09,Chicken Soup,Soups,Appetizer,1,,
135246884864208,2022-03-16,Margherita Pizza,ItalianDish,MainCourse,2,71,54.57
135246884864112,2022-02-13,Chicken Soup,Soups,Appetizer,1,87,47.67
135246884864160,2022-03-10,Spaghetti Bolognese,ItalianDish,MainCourse,2,82,56.16
135246884865648,2022-01-22,Hot & Sour Soup,Soups,Appetizer,4,86,41.01
135246884865792,2022-01-13,Chicken Soup,Soups,Appetizer,3,82,45.43
135246884865744,2022-01-14,Margherita Pizza,ItalianDish,MainCourse,2,68,52.29
135246884865696,2022-04-18,Hot & Sour Soup,Soups,Appetizer,3,83,45.85
135246884866032,2022-02-25,Spaghetti Bolognese,ItalianDish,MainCourse,2,90,49.31
135246884864880,2022-06-23,Hot & Sour Soup,Soups,Appetizer,2,86,44.11
135246884865024,2022-02-16,Tiramisu,ItalianDish,MainCourse,2,70,50.75
135246884865072,2022-04-14,Chicken Soup,Soups,Appetizer,2,65,51.94
135246884864976,2022-02-05,Tomato Soup,Soups,Appetizer,2,74,48.61
135246884866272,2022-02-05,Hot & Sour Soup,Soups,Appetizer,2,90,53.64
135246884866320,2022-03-16,Spaghetti Bolognese,ItalianDish,MainCourse,2,69,42.95
135246884864832,2022-01-29,Chicken Soup,Soups,Appetizer,2,69,50.57
135246884865936,2022-05-11,Chicken Soup,Soups,Appetizer,2,90,51.16
135246884866224,2022-05-29,Enchiladas,MexicanDish,MainCourse,1,72,50.02
135246884865168,2022-05-27,Chicken Soup,Soups,Appetizer,2,61,53.78
135246884865264,2022-02-12,Hot & Sour Soup,Soups,Appetizer,1,75,45.94
135246884865312,2022-06-24,Margherita Pizza,ItalianDish,MainCourse,2,78,50.8
135246884865360,2022-05-10,Hot & Sour Soup,Soups,Appetizer,,84,42.78
135246884865408,2022-04-24,Chicken Soup,Soups,Appetizer,,95,50.6
135246884865456,2022-05-25,Margherita Pizza,ItalianDish,MainCourse,2,90,47.82
135246884866368,2022-06-30,Spaghetti Bolognese,ItalianDish,MainCourse,2,66,52.09
135246884866416,2022-01-20,Hot & Sour Soup,Soups,Appetizer,1,92,57.42
135246884866464,2022-04-19,Chicken Soup,Soups,Appetizer,2,72,44.02
135246884866512,2022-01-25,Chicken Soup,Soups,Appetizer,2,79,50.35
135246884866560,2022-01-08,Tacos,MexicanDish,MainCourse,1,,
135246884866608,2022-01-19,Tacos,MexicanDish,MainCourse,3,78,53.29
135246884866656,2022-03-01,Margherita Pizza,ItalianDish,MainCourse,2,93,54.5
135246884866704,2022-10-21,Margherita Pizza,ItalianDish,MainCourse,1,77,51.1
135246884866752,2022-05-23,Hot & Sour Soup,Soups,Appetizer,2,79,58.3
135246884866800,2022-03-14,Spaghetti Bolognese,ItalianDish,MainCourse,1,80,43.56
135246884866848,2022-02-04,Chicken Soup,Soups,Appetizer,4,90,48.11
135246884866896,2022-01-12,Spaghetti Bolognese,ItalianDish,MainCourse,2,96,52.39
135246884866944,2022-03-01,Margherita Pizza,ItalianDish,MainCourse,3,78,48.82
135246884866992,2022-01-19,Spaghetti Bolognese,ItalianDish,MainCourse,3,85,51.34
135246884867040,2022-03-31,Guacamole,MexicanDish,MainCourse,2,,
135246884867088,2022-01-29,Hot & Sour Soup,Soups,Appetizer,3,88,46.81
135246884867136,2022-04-08,Chicken Soup,Soups,Appetizer,3,68,46.91
135246884867184,2022-11-04,Margherita Pizza,ItalianDish,MainCourse,4,62,48.0
135246884867232,2022-02-01,Chicken Soup,Soups,Appetizer,3,73,47.46
135246884867280,2022-03-22,Hot & Sour Soup,Soups,Appetizer,1,95,48.08
135246884867328,2022-04-14,Chicken Soup,Soups,Appetizer,1,82,56.98
135246884867376,2022-04-04,Enchiladas,MexicanDish,MainCourse,3,71,50.34
135246884867424,2022-01-20,Margherita Pizza,ItalianDish,MainCourse,2,65,47.39
135246884867472,2022-06-04,Hot & Sour Soup,Soups,Appetizer,2,67,40.41
135246884867520,2022-03-02,Spaghetti Bolognese,ItalianDish,MainCourse,2,94,48.92
135246884867568,2022-01-06,Margherita Pizza,ItalianDish,MainCourse,2,76,48.05
135246884867616,2022-02-19,Chicken Soup,Soups,Appetizer,2,89,46.0
135246884867664,2022-03-14,Hot & Sour Soup,Soups,Appetizer,2,65,51.41
135246884867712,2022-03-02,Margherita Pizza,ItalianDish,MainCourse,1,87,45.06
135246884867760,2022-09-25,Tacos,MexicanDish,MainCourse,2,65,52.71
135246884867808,2022-05-01,Hot & Sour Soup,Soups,Appetizer,2,92,42.37
135246884867904,2022-07-03,Spaghetti Bolognese,ItalianDish,MainCourse,1,91,51.05
135246884867856,2022-03-08,Tiramisu,ItalianDish,MainCourse,1,86,56.79
135246884867952,2022-07-13,Tomato Soup,Soups,Appetizer,1,89,57.41
135246884868000,2022-01-06,Chicken Soup,Soups,Appetizer,1,95,52.86
135246884868048,2022-03-29,Hot & Sour Soup,Soups,Appetizer,4,86,51.78
135246884868096,2022-09-15,Hot & Sour Soup,Soups,Appetizer,4,82,43.38
135246884868144,2022-02-17,Margherita Pizza,ItalianDish,MainCourse,2,67,42.86
135246884868192,2022-04-12,Spaghetti Bolognese,ItalianDish,MainCourse,3,78,44.41
135246884868240,2022-03-04,Chicken Soup,Soups,Appetizer,1,99,52.98
135246884868288,2022-01-04,Margherita Pizza,ItalianDish,MainCourse,1,92,46.1
135246884868336,2022-01-13,Margherita Pizza,ItalianDish,MainCourse,2,77,44.77
135246884868384,2022-01-26,Chicken Soup,Soups,Appetizer,1,67,47.22
135246884868432,2022-02-17,Hot & Sour Soup,Soups,Appetizer,3,86,50.15
135246884868480,2022-05-08,Margherita Pizza,ItalianDish,MainCourse,1,66,58.26
135246884868528,2022-04-29,Chicken Soup,Soups,Appetizer,2,,
135246884868576,2022-04-10,Spaghetti Bolognese,ItalianDish,MainCourse,1,82,52.48
135246884868624,2022-02-05,Tomato Soup,Soups,Appetizer,2,72,40.22
135246884868672,2022-02-25,Chicken Soup,Soups,Appetizer,2,95,41.37
135246884868720,2022-04-21,Spaghetti Bolognese,ItalianDish,MainCourse,2,82,43.27
135246884868768,2022-08-16,Chicken Soup,Soups,Appetizer,2,84,52.68
135246884868816,2022-02-22,Margherita Pizza,ItalianDish,MainCourse,3,83,50.86
135246884868864,2022-05-14,Hot & Sour Soup,Soups,Appetizer,2,76,50.05
135246884868912,2022-07-16,Spaghetti Bolognese,ItalianDish,MainCourse,1,68,56.15
135246884868960,2022-03-09,Margherita Pizza,ItalianDish,MainCourse,3,,
135246884869008,2022-04-05,Hot & Sour Soup,Soups,Appetizer,3,96,44.91
135246884869056,2022-01-03,Spaghetti Bolognese,ItalianDish,MainCourse,2,66,48.4
135246884869104,2022-04-13,Chicken Soup,Soups,Appetizer,2,75,56.48
135246884869152,2022-04-26,Margherita Pizza,ItalianDish,MainCourse,4,72,53.17
135246884869200,2022-04-01,Margherita Pizza,ItalianDish,MainCourse,2,80,50.46
135246884869248,2022-06-20,Tiramisu,ItalianDish,MainCourse,1,69,54.85
135246884869296,2022-04-09,Chicken Soup,Soups,Appetizer,2,97,45.63
135246884869344,2022-01-25,Margherita Pizza,ItalianDish,MainCourse,2,70,47.5
135246884869392,2022-06-17,Hot & Sour Soup,Soups,Appetizer,2,88,45.26
135246884869440,2022-04-23,Tiramisu,ItalianDish,MainCourse,1,,
135246884869488,2022-01-09,Chicken Soup,Soups,Appetizer,2,84,48.25
135246884869536,2022-08-31,Tiramisu,ItalianDish,MainCourse,1,86,47.74
135246884869584,2022-02-23,Hot & Sour Soup,Soups,Appetizer,1,,
135246884869632,2022-04-10,Margherita Pizza,ItalianDish,MainCourse,2,87,52.9
135246884869680,2022-01-30,Margherita Pizza,ItalianDish,MainCourse,3,63,41.65
135246884869728,2022-01-07,Chicken Soup,Soups,Appetizer,1,72,55.68
135246884869776,2022-01-04,Chicken Soup,Soups,Appetizer,2,81,52.0
135246884869824,2022-02-03,Margherita Pizza,ItalianDish,MainCourse,3,77,48.58
135246884869872,2022-01-29,Tomato Soup,Soups,Appetizer,1,95,53.42
135246884869920,2022-01-20,Margherita Pizza,ItalianDish,MainCourse,1,60,45.39
135246884869968,2022-05-14,Chicken Soup,Soups,Appetizer,3,64,48.1
135246884870016,2022-02-22,Hot & Sour Soup,Soups,Appetizer,2,74,46.67
135246884870064,2022-01-04,Spaghetti Bolognese,ItalianDish,MainCourse,2,89,41.45
135246884870112,2022-01-29,Tomato Soup,Soups,Appetizer,3,81,51.29
135246884870160,2022-04-11,Hot & Sour Soup,Soups,Appetizer,1,,
135246884870208,2022-07-30,Spaghetti Bolognese,ItalianDish,MainCourse,2,70,43.1
135246884870256,2022-01-05,Margherita Pizza,ItalianDish,MainCourse,3,74,47.07
135246884870304,2022-05-23,Hot & Sour Soup,Soups,Appetizer,2,93,46.68
135246884870352,2022-03-31,Margherita Pizza,ItalianDish,MainCourse,2,76,54.17
135246884870400,2022-01-19,Margherita Pizza,ItalianDish,MainCourse,3,94,48.03
135246884870448,2022-05-15,Chicken Soup,Soups,Appetizer,2,88,48.78
135246884870496,2022-05-20,Chicken Soup,Soups,Appetizer,2,97,43.56
135246884870544,2022-02-18,Margherita Pizza,ItalianDish,MainCourse,2,70,52.47
135246884870592,2022-02-12,Chicken Soup,Soups,Appetizer,2,86,44.66
135246884870640,2022-01-29,Hot & Sour Soup,Soups,Appetizer,2,78,51.33
135246884870688,2022-02-23,Tiramisu,ItalianDish,MainCourse,1,70,47.19
135246884870736,2022-03-28,Hot & Sour Soup,Soups,Appetizer,1,,
135246884870784,2022-04-02,Spaghetti Bolognese,ItalianDish,MainCourse,3,64,43.19
135246884870832,2022-01-08,Chicken Soup,Soups,Appetizer,3,68,44.4
135246884870880,2022-03-22,Spaghetti Bolognese,ItalianDish,MainCourse,1,72,44.69
135246884870928,2022-04-12,Spaghetti Bolognese,ItalianDish,MainCourse,1,86,53.42
135246884870976,2022-05-29,Hot & Sour Soup,Soups,Appetizer,2,62,52.7
135246884871024,2022-05-31,Margherita Pizza,ItalianDish,MainCourse,1,83,54.12
135246884871072,2022-11-14,Spaghetti Bolognese,ItalianDish,MainCourse,3,67,47.88
135246884871120,2022-01-07,Spaghetti Bolognese,ItalianDish,MainCourse,3,93,48.56
135246884871168,2022-05-09,Enchiladas,MexicanDish,MainCourse,2,84,54.33
135246884871216,,Chicken Soup,Soups,Appetizer,3,66,40.14
135246884871264,2022-06-02,Spaghetti Bolognese,ItalianDish,MainCourse,3,62,46.5
135246884871312,2022-06-14,Chicken Soup,Soups,Appetizer,1,82,44.79
135246884871360,2022-01-06,Spaghetti Bolognese,ItalianDish,MainCourse,3,85,48.74
135246884871408,2022-01-18,Hot & Sour Soup,Soups,Appetizer,2,80,51.32
135246884871456,2022-07-02,Spaghetti Bolognese,ItalianDish,MainCourse,2,87,44.58
135246884871504,2022-02-06,Spaghetti Bolognese,ItalianDish,MainCourse,3,84,48.86
135246884871552,2022-04-14,Margherita Pizza,ItalianDish,MainCourse,3,81,42.62
135246884871600,2022-05-24,Tacos,MexicanDish,MainCourse,3,88,44.24
135246884871648,2022-05-26,Chicken Soup,Soups,Appetizer,2,85,51.11
135246884871696,2022-01-13,Hot & Sour Soup,Soups,Appetizer,1,,
135246884871744,2022-03-20,Chicken Soup,Soups,Appetizer,2,65,47.78
135246884871792,2022-02-03,Chicken Soup,Soups,Appetizer,1,95,41.44
135246884871840,2022-05-24,Chicken Soup,Soups,Appetizer,2,81,50.27
135246884871888,2022-03-17,Tiramisu,ItalianDish,MainCourse,2,84,53.38
135246884871936,,Hot & Sour Soup,Soups,Appetizer,2,67,49.06
135246884871984,2022-05-25,Spaghetti Bolognese,ItalianDish,MainCourse,3,82,45.9
135246884872032,2022-02-09,Chicken Soup,Soups,Appetizer,1,96,48.29
135246884872080,2022-06-19,Spaghetti Bolognese,ItalianDish,MainCourse,1,96,46.03
135246884872128,2022-02-25,Hot & Sour Soup,Soups,Appetizer,2,66,52.66
135246884872176,2022-02-23,Hot & Sour Soup,Soups,Appetizer,2,94,57.76
135246884872224,2022-01-26,Hot & Sour Soup,Soups,Appetizer,1,76,51.02
135246884872272,2022-09-19,Guacamole,MexicanDish,MainCourse,1,81,45.1
135246884872320,2022-06-24,Margherita Pizza,ItalianDish,MainCourse,2,90,55.97
135246884872368,2022-01-09,Hot & Sour Soup,Soups,Appetizer,1,77,52.53
135246884872416,2022-05-12,Margherita Pizza,ItalianDish,MainCourse,1,78,46.01
135246884872464,2022-07-02,Chicken Soup,Soups,Appetizer,3,67,43.76
135246884872512,,Hot & Sour Soup,Soups,Appetizer,2,76,56.43
135246884872560,2022-03-10,Enchiladas,MexicanDish,MainCourse,1,87,54.87
135246884872608,2022-07-20,Spaghetti Bolognese,ItalianDish,MainCourse,3,60,54.38
135246884872656,2022-07-15,Tomato Soup,Soups,Appetizer,2,80,53.14
135246884872704,2022-08-04,Chicken Soup,Soups,Appetizer,2,76,47.92
135246884872752,2022-02-13,Tacos,MexicanDish,MainCourse,2,91,46.88
135246884872800,2022-02-09,Chicken Soup,Soups,Appetizer,2,78,42.26
135246884872848,2022-05-01,Chicken Soup,Soups,Appetizer,,84,46.22
135246884872896,2022-04-03,Spaghetti Bolognese,ItalianDish,MainCourse,2,76,50.44
135246884872944,2022-03-27,Chicken Soup,Soups,Appetizer,1,69,49.77
135246884872992,2022-01-19,Spaghetti Bolognese,ItalianDish,MainCourse,2,62,46.8
135246884873040,2022-05-02,Margherita Pizza,ItalianDish,MainCourse,2,68,54.29
135246884873088,2022-01-29,Margherita Pizza,ItalianDish,MainCourse,1,81,53.7
135246884873136,2022-02-26,Hot & Sour Soup,Soups,Appetizer,1,87,48.92
135246884873184,2022-03-03,Spaghetti Bolognese,ItalianDish,MainCourse,,76,45.41
135246884873232,2022-02-10,Spaghetti Bolognese,ItalianDish,MainCourse,1,68,41.51
135246884873280,2022-02-13,Chicken Soup,Soups,Appetizer,1,85,52.95
135246884873328,2022-01-07,Spaghetti Bolognese,ItalianDish,MainCourse,2,,
135246884873376,2022-08-16,Hot & Sour Soup,Soups,Appetizer,2,85,54.18
135246884873424,2022-03-25,Hot & Sour Soup,Soups,Appetizer,2,89,45.44
135246884873472,2022-03-08,Spaghetti Bolognese,ItalianDish,MainCourse,1,96,53.34
135246884873520,2022-03-15,Hot & Sour Soup,Soups,Appetizer,2,78,53.11
135246884873568,2022-04-03,Spaghetti Bolognese,ItalianDish,MainCourse,3,78,44.98
135246884873616,2022-03-16,Tiramisu,ItalianDish,MainCourse,1,96,55.86
135246884873664,2022-03-26,Spaghetti Bolognese,ItalianDish,MainCourse,2,86,51.7
135246884873712,2022-07-20,Chicken Soup,Soups,Appetizer,2,63,53.38
135246884873760,2022-04-26,Chicken Soup,Soups,Appetizer,1,82,52.66
135246884873808,2022-01-24,Margherita Pizza,ItalianDish,MainCourse,1,83,55.97
135246884873856,2022-01-04,Hot & Sour Soup,Soups,Appetizer,1,79,46.76
135246884873904,2022-05-26,Spaghetti Bolognese,ItalianDish,MainCourse,3,79,40.14
135246884873952,2022-07-28,Spaghetti Bolognese,ItalianDish,MainCourse,2,76,55.17
135246884874000,2022-02-02,Chicken Soup,Soups,Appetizer,1,,
135246884874048,2022-05-20,Hot & Sour Soup,Soups,Appetizer,2,65,45.6
135246884874096,2022-02-10,Spaghetti Bolognese,ItalianDish,MainCourse,2,87,47.65
135246884874144,2022-03-06,Chicken Soup,Soups,Appetizer,2,81,47.03
135246884874192,2022-07-22,Margherita Pizza,ItalianDish,MainCourse,3,81,48.13
135246884874240,2022-02-08,Hot & Sour Soup,Soups,Appetizer,1,71,53.3
135246884874288,2022-05-26,Spaghetti Bolognese,ItalianDish,MainCourse,1,79,53.68
135246884874336,2022-02-20,Hot & Sour Soup,Soups,Appetizer,1,64,43.58
135246884874384,2022-02-28,Hot & Sour Soup,Soups,Appetizer,2,65,49.82
135246884874432,2022-06-15,Hot & Sour Soup,Soups,Appetizer,1,75,48.94
135246884874480,2022-03-06,Spaghetti Bolognese,ItalianDish,MainCourse,1,90,44.09
135246884874528,2022-02-13,Hot & Sour Soup,Soups,Appetizer,1,98,45.25
135246884874576,2022-03-03,Hot & Sour Soup,Soups,Appetizer,2,84,46.61
135246884874624,,Chicken Soup,Soups,Appetizer,3,91,57.89
135246884874672,2022-01-29,Chicken Soup,Soups,Appetizer,1,77,53.36
135246884874720,2022-04-10,Hot & Sour Soup,Soups,Appetizer,1,,
135246884874768,2022-03-08,Margherita Pizza,ItalianDish,MainCourse,,80,47.71
135246884874816,2022-03-05,Hot & Sour Soup,Soups,Appetizer,,85,56.37
135246884874864,2022-05-10,Chicken Soup,Soups,Appetizer,1,95,51.66
135246884874912,2022-03-12,Hot & Sour Soup,Soups,Appetizer,1,,
135246884874960,2022-01-13,Hot & Sour Soup,Soups,Appetizer,1,70,51.25
135246884875008,2022-01-14,Chicken Soup,Soups,Appetizer,2,86,48.44
135246884875056,2022-06-01,Spaghetti Bolognese,ItalianDish,MainCourse,1,87,51.55
135246884875104,2022-04-18,Chicken Soup,Soups,Appetizer,3,74,49.2
135246884875152,2022-01-09,Margherita Pizza,ItalianDish,MainCourse,1,74,54.4
135246884875200,2022-01-08,Hot & Sour Soup,Soups,Appetizer,1,89,44.78
135246884875248,2022-02-22,Chicken Soup,Soups,Appetizer,2,79,42.44
135246884875296,2022-04-14,Hot & Sour Soup,Soups,Appetizer,1,77,54.01
135246884875344,2022-03-30,Tacos,MexicanDish,MainCourse,2,90,41.97
135246884875392,2022-02-12,Margherita Pizza,ItalianDish,MainCourse,2,92,41.55
135246884875440,2022-01-02,Margherita Pizza,ItalianDish,MainCourse,3,,
135246884875488,2022-02-26,Margherita Pizza,ItalianDish,MainCourse,3,83,43.11
135246884875536,2022-01-18,Chicken Soup,Soups,Appetizer,2,81,44.42
135246884875584,2022-01-22,Hot & Sour Soup,Soups,Appetizer,1,81,55.5
135246884875632,2022-03-03,Margherita Pizza,ItalianDish,MainCourse,3,79,42.23
135246884875680,2022-08-04,Hot & Sour Soup,Soups,Appetizer,1,95,44.0
135246884875728,2022-01-09,Hot & Sour Soup,Soups,Appetizer,1,81,46.93
135246884875776,2022-04-16,Chicken Soup,Soups,Appetizer,2,92,42.85
135246884875824,,Chicken Soup,Soups,Appetizer,2,73,55.73
135246884875872,2022-06-18,Spaghetti Bolognese,ItalianDish,MainCourse,3,74,43.65
135246884875920,2022-08-22,Hot & Sour Soup,Soups,Appetizer,3,64,47.73
135246884875968,2022-06-05,Margherita Pizza,ItalianDish,MainCourse,3,,
135246884876016,2022-01-19,Spaghetti Bolognese,ItalianDish,MainCourse,1,75,52.96
135246884876064,2022-01-23,Margherita Pizza,ItalianDish,MainCourse,3,83,56.5
135246884876112,2022-01-31,Hot & Sour Soup,Soups,Appetizer,2,87,47.03
135246884876160,2022-01-19,Chicken Soup,Soups,Appetizer,2,64,40.39
135246884876208,2022-02-28,Spaghetti Bolognese,ItalianDish,MainCourse,1,,
135246884876256,2022-09-27,Margherita Pizza,ItalianDish,MainCourse,4,68,47.1
